;customer_id;product_family;size_new;coating_new;nozzle;price_of_nozzle;amount;machine_type;price_of_machine;date_order;date_delivery_is;delivery_time;locality_country;locality_city;replacement_delivery;sales_revenue
205;233;P1;20;B2;P1_20_B2;750;2.0;none;0;2020-02-25;2020-03-23;27.0;USA;Northvale;0.0;1500.0
206;257;P2;C2;B0;P2_C2_B0;700;1.0;none;0;2020-02-25;2020-06-02;98.0;USA;Berkeley;0.0;700.0
207;260;P1;30;B0;P1_30_B0;750;2.0;none;0;2020-02-25;2020-05-20;85.0;USA;San Francisco;0.0;1500.0
208;110;P2;C2;B0;P2_C2_B0;700;3.0;none;0;2020-02-25;2020-03-26;30.0;South Korea;Seoul;0.0;2100.0
209;270;P1;10;B2;P1_10_B2;750;1.0;none;0;2020-02-25;2020-05-25;90.0;UK;Nottingham;0.0;750.0
210;198;P1;10;B1;P1_10_B1;750;5.0;none;0;2020-02-25;2020-05-22;87.0;Germany;Renningen;0.0;3750.0
211;198;P1;10;B2;P1_10_B2;750;1.0;none;0;2020-02-25;2020-05-22;87.0;Germany;Renningen;0.0;750.0
212;105;P1;10;B2;P1_10_B2;750;4.0;M3;100000;2020-02-26;2020-12-11;289.0;Spain;Madrid;0.0;103000.0
213;203;P1;10;B4;P1_10_B4;850;4.0;none;0;2020-02-26;2020-03-27;30.0;Sweden;Uppsala;0.0;3400.0
214;133;P1;20;B3;P1_20_B3;750;2.0;none;0;2020-02-26;2020-05-27;91.0;France;Loos;0.0;1500.0
215;112;P1;20;B0;P1_20_B0;750;1.0;none;0;2020-02-27;2020-03-19;21.0;USA;Gaithersburg;0.0;750.0
216;12;P1;40;B1;P1_40_B1;750;1.0;none;0;2020-02-27;2020-07-02;126.0;USA;San Diego;0.0;750.0
217;187;P1;20;B0;P1_20_B0;750;3.0;none;0;2020-02-27;2020-04-23;56.0;USA;Boston;0.0;2250.0
218;267;P1;30;B2;P1_30_B2;750;1.0;none;0;2020-02-27;2020-05-25;88.0;UK;Edinburgh;0.0;750.0
219;221;P1;20;B1;P1_20_B1;750;6.0;none;0;2020-02-27;2020-04-16;49.0;USA;Peachtree Corners;0.0;4500.0
220;220;P1;30;B0;P1_30_B0;750;25.0;none;0;2020-02-28;2020-04-14;46.0;Ireland;Dungloe;0.0;18750.0
221;117;P1;20;B1;P1_20_B1;750;1.0;none;0;2020-02-28;2020-05-22;84.0;Spain;Castelldefels;0.0;750.0
222;105;P1;20;B1;P1_20_B1;750;2.0;none;0;2020-03-02;2020-03-02;0.0;Spain;Madrid;0.0;1500.0
223;211;P2;C2;B0;P2_C2_B0;700;2.0;M7;55000;2020-02-28;2020-04-30;62.0;UK;London;0.0;56400.0
224;2;P1;30;B2;P1_30_B2;750;40.0;none;0;2020-03-01;2020-04-30;60.0;Ireland;Donegal;0.0;30000.0
225;158;P1;30;B1;P1_30_B1;750;5.0;none;0;2020-03-01;2020-03-25;24.0;USA;Northbrook;0.0;3750.0
226;105;P1;10;B1;P1_10_B1;750;2.0;none;0;2020-03-06;2020-03-06;0.0;Spain;Madrid;0.0;1500.0
227;62;P2;C2;B0;P2_C2_B0;700;1.0;none;0;2020-02-25;2020-03-06;10.0;Germany;Berlin;1.0;700.0
228;161;P1;20;B3;P1_20_B3;750;4.0;none;0;2020-03-06;2020-04-22;47.0;USA;Boulder;0.0;3000.0
229;92;P1;40;B0;P1_40_B0;750;2.0;none;0;2020-03-06;2020-05-14;69.0;USA;Brookline;0.0;1500.0
230;248;P2;C2;B0;P2_C2_B0;700;2.0;M7;55000;2020-03-06;2020-03-10;4.0;USA;Redwood City;0.0;56400.0
231;248;P2;C2;B0;P2_C2_B0;700;2.0;M7;55000;2020-03-06;2020-07-21;137.0;USA;Redwood City;0.0;56400.0
232;248;P2;C2;B2;P2_C2_B2;700;1.0;M7;55000;2020-03-06;2020-07-21;137.0;USA;Redwood City;0.0;55700.0
233;248;P2;C2;B4;P2_C2_B4;700;1.0;M7;55000;2020-03-06;2020-07-21;137.0;USA;Redwood City;0.0;55700.0
234;110;P2;C2;B2;P2_C2_B2;700;1.0;none;0;2020-03-06;2020-04-08;33.0;South Korea;Seoul;0.0;700.0
235;110;P2;C2;B4;P2_C2_B4;700;1.0;none;0;2020-03-06;2020-04-08;33.0;South Korea;Seoul;0.0;700.0
236;110;P1;X1;B0;P1_X1_B0;50;1.0;none;0;2020-03-06;2020-04-08;33.0;South Korea;Seoul;0.0;50.0
237;74;P1;20;B3;P1_20_B3;750;2.0;M3;100000;2020-03-09;2020-04-17;39.0;Germany;Neuss;0.0;101500.0
238;317;P1;40;B0;P1_40_B0;750;4.0;none;0;2020-03-10;2020-04-21;42.0;Spain;San Sebastian;0.0;3000.0
239;246;P1;30;B4;P1_30_B4;800;2.0;none;0;2020-03-10;2020-04-24;45.0;China;Suzhou Jiangsu;0.0;1600.0
240;182;P1;20;B1;P1_20_B1;750;5.0;none;0;2020-03-10;2020-03-25;15.0;Finnland;Espoo;0.0;3750.0
241;76;P1;10;B1;P1_10_B1;750;1.0;none;0;2020-03-10;2020-05-05;56.0;Germany;Planegg;0.0;750.0
242;76;P1;10;B3;P1_10_B3;750;1.0;none;0;2020-03-10;2020-05-05;56.0;Germany;Planegg;0.0;750.0
243;237;P2;C2;B0;P2_C2_B0;700;2.0;M7;55000;2020-03-10;2020-12-08;273.0;USA;Tempe;0.0;56400.0
244;237;P1;30;B0;P1_30_B0;750;2.0;M7;55000;2020-03-10;2020-12-08;273.0;USA;Tempe;0.0;56500.0
245;237;P2;C2;B0;P2_C2_B0;700;2.0;M7;55000;2020-03-10;2020-06-19;101.0;USA;Tempe;0.0;56400.0
246;237;P1;30;B0;P1_30_B0;750;2.0;M7;55000;2020-03-10;2020-06-19;101.0;USA;Tempe;0.0;56500.0
247;237;P2;C2;B0;P2_C2_B0;700;2.0;M7;55000;2020-03-10;2020-12-08;273.0;USA;Tempe;0.0;56400.0
248;237;P1;30;B0;P1_30_B0;750;2.0;M7;55000;2020-03-10;2020-12-08;273.0;USA;Tempe;0.0;56500.0
249;237;P2;C2;B0;P2_C2_B0;700;2.0;M7;55000;2020-03-10;2020-10-07;211.0;USA;Tempe;0.0;56400.0
250;237;P1;30;B0;P1_30_B0;750;2.0;M7;55000;2020-03-10;2020-10-07;211.0;USA;Tempe;0.0;56500.0
251;237;P2;C2;B0;P2_C2_B0;700;2.0;M7;55000;2020-03-10;2020-06-19;101.0;USA;Tempe;0.0;56400.0
252;237;P1;30;B0;P1_30_B0;750;2.0;M7;55000;2020-03-10;2020-06-19;101.0;USA;Tempe;0.0;56500.0
253;40;P1;10;B1;P1_10_B1;750;2.0;none;0;2020-03-12;2020-03-12;0.0;Germany;Hannover;0.0;1500.0
254;270;P1;20;B1;P1_20_B1;750;2.0;none;0;2020-03-12;2020-08-05;146.0;UK;Nottingham;0.0;1500.0
255;317;P1;40;B0;P1_40_B0;750;4.0;none;0;2020-03-12;2020-05-14;63.0;Spain;San Sebastian;0.0;3000.0
256;2;P1;40;B3;P1_40_B3;750;5.0;none;0;2020-03-12;2020-07-22;132.0;USA;Alameda;0.0;3750.0
257;17;P1;40;B3;P1_40_B3;750;10.0;none;0;2020-03-12;2020-06-30;110.0;USA;Fountain Valley;0.0;7500.0
258;128;P1;20;B3;P1_20_B3;750;4.0;none;0;2020-03-12;2020-04-22;41.0;Sweden;Lund;0.0;3000.0
259;140;P1;30;B1;P1_30_B1;750;4.0;none;0;2020-03-16;2020-04-23;38.0;USA;San Francisco;0.0;3000.0
260;58;P1;00;B0;P1_00_B0;750;1.0;none;0;2020-03-16;2020-07-31;137.0;France;Lyon;0.0;750.0
261;58;P1;20;B0;P1_20_B0;750;1.0;none;0;2020-03-16;2020-07-31;137.0;France;Lyon;0.0;750.0
262;58;P1;30;B0;P1_30_B0;750;1.0;none;0;2020-03-16;2020-07-31;137.0;France;Lyon;0.0;750.0
263;58;P2;C1;B0;P2_C1_B0;700;1.0;none;0;2020-03-16;2020-05-22;67.0;France;Lyon;0.0;700.0
264;58;P2;C2;B0;P2_C2_B0;700;2.0;none;0;2020-03-16;2020-05-22;67.0;France;Lyon;0.0;1400.0
265;58;P2;C3;B0;P2_C3_B0;700;2.0;none;0;2020-03-16;2020-05-22;67.0;France;Lyon;0.0;1400.0
266;58;P2;C1;B0;P2_C1_B0;700;5.0;none;0;2020-03-16;2020-07-31;137.0;France;Lyon;0.0;3500.0
267;58;P2;C2;B0;P2_C2_B0;700;7.0;none;0;2020-03-16;2020-07-31;137.0;France;Lyon;0.0;4900.0
268;58;P2;C3;B0;P2_C3_B0;700;2.0;none;0;2020-03-16;2020-06-16;92.0;France;Lyon;0.0;1400.0
269;58;P2;C2;B2;P2_C2_B2;700;4.0;none;0;2020-03-16;2020-09-04;172.0;France;Lyon;0.0;2800.0
270;58;P2;C2;B3;P2_C2_B3;700;1.0;none;0;2020-03-16;2020-09-04;172.0;France;Lyon;0.0;700.0
271;58;P2;C2;B4;P2_C2_B4;700;1.0;none;0;2020-03-16;2020-07-31;137.0;France;Lyon;0.0;700.0
272;58;P1;10;B3;P1_10_B3;750;1.0;none;0;2020-03-16;2020-06-16;92.0;France;Lyon;0.0;750.0
273;58;P1;20;B3;P1_20_B3;750;1.0;none;0;2020-03-16;2020-06-16;92.0;France;Lyon;0.0;750.0
274;58;P1;30;B3;P1_30_B3;750;1.0;none;0;2020-03-16;2020-06-16;92.0;France;Lyon;0.0;750.0
275;261;P2;C1;B0;P2_C1_B0;700;1.0;M7;55000;2020-03-18;2020-05-27;70.0;Netherlands;Groningen;0.0;55700.0
276;261;P2;C2;B0;P2_C2_B0;700;1.0;M7;55000;2020-03-18;2020-05-27;70.0;Netherlands;Groningen;0.0;55700.0
277;103;P1;00;B0;P1_00_B0;750;1.0;none;0;2020-03-18;2020-05-15;58.0;USA;Sunnyvale;0.0;750.0
278;121;P2;C2;B0;P2_C2_B0;700;1.0;none;0;2020-03-19;2020-04-30;42.0;Austria;Vienna;0.0;700.0
279;121;P1;20;B0;P1_20_B0;750;1.0;none;0;2020-03-19;2020-04-30;42.0;Austria;Vienna;0.0;750.0
280;121;P1;30;B0;P1_30_B0;750;1.0;none;0;2020-03-19;2020-04-30;42.0;Austria;Vienna;0.0;750.0
281;221;P1;30;B1;P1_30_B1;750;2.0;none;0;2020-03-20;2020-06-11;83.0;China;Guangzhou;0.0;1500.0
282;221;P1;30;B4;P1_30_B4;800;1.0;none;0;2020-03-20;2020-06-11;83.0;China;Guangzhou;0.0;800.0
283;73;P1;40;B0;P1_40_B0;750;2.0;none;0;2020-03-23;2020-04-08;16.0;Germany;Freigburg;0.0;1500.0
284;256;P1;30;B2;P1_30_B2;750;2.0;none;0;2020-03-23;2020-04-08;16.0;Lithuania;Vilnius;0.0;1500.0
285;233;P1;20;B2;P1_20_B2;750;1.0;none;0;2020-03-23;2020-03-23;0.0;USA;Northvale;1.0;750.0
286;182;P1;30;B4;P1_30_B4;800;8.0;none;0;2020-03-24;2020-06-11;79.0;Finnland;Espoo;0.0;6400.0
287;248;P1;20;B0;P1_20_B0;750;3.0;none;0;2020-03-25;2020-06-09;76.0;USA;Redwood City;0.0;2250.0
288;131;P1;00;B1;P1_00_B1;900;2.0;none;0;2020-03-25;2020-03-26;1.0;USA;Sunnyvale;0.0;1800.0
289;112;P1;20;B0;P1_20_B0;750;3.0;none;0;2020-03-25;2020-06-09;76.0;USA;Gaithersburg;0.0;2250.0
290;52;P1;30;B3;P1_30_B3;750;2.0;none;0;2020-03-25;2020-04-08;14.0;Switzerland;Zwingen;0.0;1500.0
291;221;P1;10;B4;P1_10_B4;850;2.0;M2;35000;2020-03-25;2020-06-11;78.0;China;Guangzhou;0.0;36700.0
292;221;P1;20;B4;P1_20_B4;800;2.0;M2;35000;2020-03-25;2020-06-11;78.0;China;Guangzhou;0.0;36600.0
293;180;P1;20;B4;P1_20_B4;800;1.0;none;0;2020-03-25;2020-04-28;34.0;Australia;Scoresby;0.0;800.0
294;105;P1;20;B1;P1_20_B1;750;2.0;none;0;2020-03-26;2020-03-26;0.0;Spain;Madrid;0.0;1500.0
295;60;P1;20;B3;P1_20_B3;750;2.0;none;0;2020-03-27;2020-05-13;47.0;USA;;0.0;1500.0
296;199;P1;30;B0;P1_30_B0;750;1.0;M7;55000;2020-03-27;2020-06-02;67.0;USA;Richland;0.0;55750.0
297;199;P1;30;B2;P1_30_B2;750;1.0;M7;55000;2020-03-27;2020-06-02;67.0;USA;Richland;0.0;55750.0
298;199;P2;C2;B0;P2_C2_B0;700;4.0;M7;55000;2020-03-27;2020-06-02;67.0;USA;Richland;0.0;57800.0
299;103;P1;00;B0;P1_00_B0;750;1.0;none;0;2020-03-31;2020-08-18;140.0;USA;Sunnyvale;0.0;750.0
300;210;P1;30;B0;P1_30_B0;750;2.0;none;0;2020-04-01;2020-06-05;65.0;Japan;Tokyo;0.0;1500.0
301;220;P1;30;B0;P1_30_B0;750;16.0;M4;1000000;2020-04-01;2020-06-05;65.0;Ireland;Dungloe;0.0;1012000.0
302;220;P1;30;B0;P1_30_B0;750;15.0;none;0;2020-04-01;2020-04-23;22.0;Ireland;Dungloe;0.0;11250.0
303;220;P1;30;B0;P1_30_B0;750;15.0;none;0;2020-04-01;2020-05-20;49.0;Ireland;Dungloe;0.0;11250.0
304;203;P1;10;B4;P1_10_B4;850;4.0;none;0;2020-04-01;2020-05-22;51.0;Sweden;Uppsala;0.0;3400.0
305;2;P1;30;B2;P1_30_B2;750;40.0;none;0;2020-04-01;2020-05-20;49.0;Ireland;Donegal;0.0;30000.0
306;158;P1;30;B1;P1_30_B1;750;5.0;none;0;2020-04-01;2020-04-23;22.0;USA;Northbrook;0.0;3750.0
307;182;P1;20;B1;P1_20_B1;750;5.0;none;0;2020-04-01;2020-04-29;28.0;Finnland;Espoo;0.0;3750.0
308;302;P1;30;B2;P1_30_B2;750;4.0;M3;100000;2020-04-03;2020-04-17;14.0;Germany;Planegg;0.0;103000.0
309;105;P1;20;B1;P1_20_B1;750;2.0;none;0;2020-03-26;2020-04-09;14.0;Spain;Madrid;0.0;1500.0
310;2;P1;30;B2;P1_30_B2;750;1.0;none;0;2020-04-08;2020-04-14;6.0;UK;Witney;1.0;750.0
311;105;P1;20;B1;P1_20_B1;750;4.0;none;0;2020-04-09;2020-04-28;19.0;Spain;Madrid;0.0;3000.0
312;101;P1;20;B1;P1_20_B1;750;2.0;none;0;2020-04-16;2020-04-16;0.0;USA;San Diego;0.0;1500.0
313;277;P1;20;B3;P1_20_B3;750;2.0;none;0;2020-04-15;2020-06-15;61.0;Netherlands;Wageningen;0.0;1500.0
314;302;P1;30;B2;P1_30_B2;750;8.0;none;0;2020-04-15;2020-06-04;50.0;Germany;Planegg;0.0;6000.0
315;14;P1;20;B0;P1_20_B0;750;2.0;none;0;2020-05-26;2020-06-09;14.0;Russia;St. Petersburg;0.0;1500.0
316;233;P1;30;B2;P1_30_B2;750;3.0;none;0;2020-04-15;2020-04-15;0.0;USA;Northvale;0.0;2250.0
317;2;P1;30;B2;P1_30_B2;750;1.0;none;0;2020-04-15;2020-04-16;1.0;UK;Witney;1.0;750.0
318;265;P1;20;B0;P1_20_B0;750;2.0;none;0;2020-04-16;2020-06-09;54.0;Germany;Neubiberg;0.0;1500.0
319;2;P1;30;B2;P1_30_B2;750;3.0;none;0;2020-04-16;2020-06-11;56.0;USA;Alameda;0.0;2250.0
320;161;P1;20;B3;P1_20_B3;750;4.0;none;0;2020-04-16;2020-06-15;60.0;USA;Boulder;0.0;3000.0
321;246;P1;30;B4;P1_30_B4;800;2.0;none;0;2020-04-17;2020-04-24;7.0;China;Suzhou Jiangsu;0.0;1600.0
322;140;P1;30;B1;P1_30_B1;750;6.0;M3;100000;2020-04-17;2020-10-06;172.0;USA;San Francisco;0.0;104500.0
323;281;P2;C2;B0;P2_C2_B0;700;1.0;M7;55000;2020-04-20;2020-05-20;30.0;Germany;Aachen;0.0;55700.0
324;281;P2;C3;B0;P2_C3_B0;700;1.0;M7;55000;2020-04-20;2020-05-20;30.0;Germany;Aachen;0.0;55700.0
325;105;P1;10;B1;P1_10_B1;750;1.0;none;0;2020-04-22;2020-04-22;0.0;Spain;Madrid;0.0;750.0
326;23;P1;10;B3;P1_10_B3;750;3.0;none;0;2020-04-23;2020-06-30;68.0;Turkey;Ankara;0.0;2250.0
327;23;P1;20;B3;P1_20_B3;750;3.0;none;0;2020-04-23;2020-06-30;68.0;Turkey;Ankara;0.0;2250.0
328;23;P1;40;B3;P1_40_B3;750;1.0;none;0;2020-04-23;2020-06-30;68.0;Turkey;Ankara;0.0;750.0
329;245;P1;30;B3;P1_30_B3;750;1.0;none;0;2020-04-23;2020-04-30;7.0;Netherlands;Wageningen;0.0;750.0
330;112;P1;20;B0;P1_20_B0;750;3.0;none;0;2020-04-23;2020-07-22;90.0;USA;Gaithersburg;0.0;2250.0
331;317;P1;40;B0;P1_40_B0;750;6.0;none;0;2020-04-27;2020-07-01;65.0;Spain;San Sebastian;0.0;4500.0
332;68;P2;C1;B0;P2_C1_B0;700;1.0;none;0;2020-04-29;2020-07-21;83.0;Germany;Heidelberg;0.0;700.0
333;101;P1;20;B0;P1_20_B0;750;1.0;none;0;2020-05-04;2020-05-05;1.0;USA;San Diego;0.0;750.0
334;101;P1;20;B1;P1_20_B1;750;1.0;none;0;2020-05-04;2020-05-05;1.0;USA;San Diego;0.0;750.0
335;119;P1;20;B3;P1_20_B3;750;1.0;none;0;2020-05-04;2020-05-27;23.0;Israel;Ness-Ziona;0.0;750.0
336;119;P1;20;B4;P1_20_B4;800;1.0;none;0;2020-05-04;2020-05-27;23.0;Israel;Ness-Ziona;0.0;800.0
337;131;P1;00;B4;P1_00_B4;1000;2.0;none;0;2020-05-05;2020-09-09;127.0;USA;Sunnyvale;0.0;2000.0
338;106;P1;30;B0;P1_30_B0;750;5.0;M3;100000;2020-05-06;2020-10-09;156.0;USA;Raleigh;0.0;103750.0
339;203;P1;10;B4;P1_10_B4;850;4.0;none;0;2020-05-01;2020-06-18;48.0;Sweden;Uppsala;0.0;3400.0
340;2;P1;30;B2;P1_30_B2;750;40.0;none;0;2020-05-01;2020-07-31;91.0;Ireland;Donegal;0.0;30000.0
341;158;P1;30;B1;P1_30_B1;750;5.0;none;0;2020-05-01;2020-05-28;27.0;USA;Northbrook;0.0;3750.0
342;182;P1;20;B1;P1_20_B1;750;5.0;none;0;2020-05-01;2020-05-28;27.0;Finnland;Espoo;0.0;3750.0
343;154;P1;40;B0;P1_40_B0;750;2.0;none;0;2020-05-11;2020-05-29;18.0;France;Lyon;0.0;1500.0
344;97;P1;30;B3;P1_30_B3;750;2.0;none;0;2020-05-11;2020-06-09;29.0;Netherlands;Wijchen;0.0;1500.0
345;74;P1;20;B3;P1_20_B3;750;1.0;none;0;2020-05-11;2020-05-13;2.0;Germany;Neuss;1.0;750.0
346;110;P2;C2;B0;P2_C2_B0;700;3.0;none;0;2020-05-11;2020-06-11;31.0;South Korea;Seoul;0.0;2100.0
347;103;P1;00;B0;P1_00_B0;750;2.0;none;0;2020-05-11;2020-07-13;63.0;USA;Sunnyvale;0.0;1500.0
348;207;P1;20;B4;P1_20_B4;800;2.0;none;0;2020-05-11;2020-06-16;36.0;USA;Plymouth;0.0;1600.0
349;105;P1;20;B1;P1_20_B1;750;1.0;none;0;2020-05-11;2020-05-22;11.0;Spain;Madrid;0.0;750.0
350;101;P1;20;B0;P1_20_B0;750;3.0;none;0;2020-05-11;2020-07-13;63.0;USA;San Diego;0.0;2250.0
351;197;P1;X1;B0;P1_X1_B0;50;7.0;none;0;2020-05-13;2020-07-07;55.0;South Korea;Seoul;0.0;350.0
352;36;P1;20;B3;P1_20_B3;750;4.0;M3;100000;2020-05-13;2020-07-17;65.0;Russia;St. Petersburg;0.0;103000.0
353;100;P1;30;B1;P1_30_B1;750;45.0;M4;1000000;2020-05-13;2020-10-16;156.0;USA;Carlsbad;0.0;1033750.0
354;100;P1;30;B1;P1_30_B1;750;5.0;M4;1000000;2020-07-18;2020-10-16;90.0;USA;Carlsbad;0.0;1003750.0
355;317;P1;40;B0;P1_40_B0;750;4.0;none;0;2020-05-14;2020-08-03;81.0;Spain;San Sebastian;0.0;3000.0
356;220;P1;30;B0;P1_30_B0;750;14.0;none;0;2020-05-18;2020-07-13;56.0;Ireland;Dungloe;0.0;10500.0
357;220;P1;30;B0;P1_30_B0;750;9.0;none;0;2020-05-18;2020-07-28;71.0;Ireland;Dungloe;0.0;6750.0
358;130;P1;20;B1;P1_20_B1;750;2.0;M3;100000;2020-05-18;2020-07-21;64.0;USA;Boulder;0.0;101500.0
359;180;P1;20;B4;P1_20_B4;800;6.0;none;0;2020-05-22;2020-06-08;17.0;Australia;Scoresby;0.0;4800.0
360;105;P1;10;B1;P1_10_B1;750;2.0;none;0;2020-05-25;2020-05-25;0.0;Spain;Madrid;0.0;1500.0
361;105;P1;20;B1;P1_20_B1;750;2.0;none;0;2020-05-25;2020-05-25;0.0;Spain;Madrid;0.0;1500.0
362;276;P1;20;B1;P1_20_B1;750;1.0;none;0;2020-05-25;2020-06-30;36.0;Finnland;Turku;0.0;750.0
363;227;P1;20;B0;P1_20_B0;750;4.0;none;0;2020-11-04;2020-12-15;41.0;Russia;St. Petersburg;0.0;3000.0
364;233;P1;30;B2;P1_30_B2;750;1.0;none;0;2020-05-27;2020-05-27;0.0;USA;Northvale;0.0;750.0
365;220;P1;30;B0;P1_30_B0;750;1.0;none;0;2020-05-27;2020-05-28;1.0;Ireland;Dungloe;0.0;750.0
366;105;P1;20;B1;P1_20_B1;750;1.0;none;0;2020-05-28;2020-05-29;1.0;Spain;Madrid;0.0;750.0
367;203;P1;10;B4;P1_10_B4;850;4.0;none;0;2020-06-01;2020-07-28;57.0;Sweden;Uppsala;0.0;3400.0
368;2;P1;30;B2;P1_30_B2;750;40.0;none;0;2020-06-01;2020-08-17;77.0;Ireland;Donegal;0.0;30000.0
369;158;P1;30;B1;P1_30_B1;750;5.0;none;0;2020-06-01;2020-06-17;16.0;USA;Northbrook;0.0;3750.0
370;182;P1;20;B1;P1_20_B1;750;5.0;none;0;2020-06-01;2020-06-24;23.0;Finnland;Espoo;0.0;3750.0
371;182;P1;30;B4;P1_30_B4;800;2.0;none;0;2020-06-01;2020-06-24;23.0;Finnland;Espoo;0.0;1600.0
372;233;P1;30;B2;P1_30_B2;750;1.0;none;0;2020-06-02;2020-06-02;0.0;USA;Northvale;0.0;750.0
373;313;P1;30;B1;P1_30_B1;750;8.0;M3;100000;2020-06-02;2020-08-12;71.0;China;Guangzhou;0.0;106000.0
374;305;P1;20;B2;P1_20_B2;750;2.0;none;0;2020-06-02;2020-07-02;30.0;Switzerland;Sion;0.0;1500.0
375;180;P1;00;B4;P1_00_B4;1000;3.0;none;0;2020-06-02;2020-06-03;1.0;Australia;Scoresby;0.0;3000.0
376;22;P1;10;B2;P1_10_B2;750;1.0;none;0;2020-06-02;2020-06-03;1.0;France;Grenoble;1.0;750.0
377;19;P2;C2;B0;P2_C2_B0;700;4.0;M5;55000;2020-06-03;2020-08-06;64.0;China;Hongkong;0.0;57800.0
378;91;P1;00;B2;P1_00_B2;900;4.0;M3;100000;2020-06-04;2020-09-11;99.0;China;Shenzhen;0.0;103600.0
379;2;P1;30;B2;P1_30_B2;750;2.0;none;0;2020-06-05;2020-06-30;25.0;USA;Alameda;0.0;1500.0
380;2;P1;40;B2;P1_40_B2;750;2.0;none;0;2020-06-05;2020-06-30;25.0;USA;Alameda;0.0;1500.0
381;2;P1;30;B2;P1_30_B2;750;2.0;none;0;2020-06-05;2020-06-30;25.0;USA;Alameda;0.0;1500.0
382;2;P1;30;B2;P1_30_B2;750;18.0;none;0;2020-06-05;2020-11-16;164.0;USA;Alameda;0.0;13500.0
383;2;P1;30;B2;P1_30_B2;750;3.0;none;0;2020-06-05;2020-07-15;40.0;USA;Alameda;0.0;2250.0
384;2;P1;40;B2;P1_40_B2;750;3.0;none;0;2020-06-05;2020-07-15;40.0;USA;Alameda;0.0;2250.0
385;187;P1;20;B0;P1_20_B0;750;4.0;none;0;2020-06-05;2020-07-30;55.0;USA;Boston;0.0;3000.0
386;105;P1;20;B1;P1_20_B1;750;1.0;none;0;2020-06-11;2020-06-15;4.0;Spain;Madrid;0.0;750.0
387;177;P1;20;B3;P1_20_B3;750;2.0;none;0;2020-06-15;2020-07-17;32.0;Belgium;Heverlee;0.0;1500.0
388;57;P1;30;B1;P1_30_B1;750;5.0;none;0;2020-06-15;2020-08-04;50.0;Germany;Berlin;0.0;3750.0
389;31;P1;30;B4;P1_30_B4;800;3.0;none;0;2020-06-16;2020-07-21;35.0;USA;Richmond;0.0;2400.0
390;86;P1;20;B2;P1_20_B2;750;2.0;none;0;2020-06-16;2020-07-02;16.0;Netherlands;Nijmegen;0.0;1500.0
391;218;P1;20;B3;P1_20_B3;750;2.0;M2;35000;2020-06-18;2020-09-30;104.0;Netherlands;Bilthoven;0.0;36500.0
392;278;P2;C2;B0;P2_C2_B0;700;1.0;none;0;2020-06-18;2020-07-02;14.0;Austria;Vienna;0.0;700.0
393;264;P1;30;B4;P1_30_B4;800;1.0;none;0;2020-06-18;2020-07-02;14.0;Austria;Vienna;0.0;800.0
394;122;P1;40;B2;P1_40_B2;750;6.0;none;0;2020-06-19;2020-07-15;26.0;Germany;Freiburg;0.0;4500.0
395;317;P1;40;B0;P1_40_B0;750;4.0;none;0;2020-06-22;2020-08-21;60.0;Spain;San Sebastian;0.0;3000.0
396;260;P1;20;B0;P1_20_B0;750;1.0;none;0;2020-06-25;2020-07-30;35.0;USA;San Francisco;0.0;750.0
397;101;P1;20;B0;P1_20_B0;750;3.0;none;0;2020-06-25;2020-08-07;43.0;USA;San Diego;0.0;2250.0
398;288;P1;10;B0;P1_10_B0;750;1.0;none;0;2020-06-25;2020-07-13;18.0;USA;Rochester;0.0;750.0
399;288;P1;00;B0;P1_00_B0;750;1.0;none;0;2020-06-25;2020-07-13;18.0;USA;Rochester;0.0;750.0
400;174;P1;10;B4;P1_10_B4;850;2.0;none;0;2020-06-30;2020-07-21;21.0;Austria;Vienna;0.0;1700.0
401;158;P1;30;B1;P1_30_B1;750;16.0;none;0;2020-06-30;2020-08-25;56.0;USA;Northbrook;0.0;12000.0
402;182;P1;20;B1;P1_20_B1;750;30.0;none;0;2020-06-21;2021-08-13;418.0;Finnland;Espoo;0.0;22500.0
403;302;P1;30;B2;P1_30_B2;750;3.0;none;0;2020-07-01;2020-07-17;16.0;Germany;Planegg;0.0;2250.0
404;203;P1;10;B4;P1_10_B4;850;4.0;none;0;2020-07-01;2020-08-27;57.0;Sweden;Uppsala;0.0;3400.0
405;158;P1;30;B1;P1_30_B1;750;5.0;none;0;2020-07-01;2020-07-14;13.0;USA;Northbrook;0.0;3750.0
406;182;P1;20;B1;P1_20_B1;750;5.0;none;0;2020-07-01;2020-07-29;28.0;Finnland;Espoo;0.0;3750.0
407;186;P1;20;B2;P1_20_B2;750;1.0;none;0;2020-07-01;2020-07-02;1.0;Israel;Haifa;0.0;750.0
408;186;P1;20;B2;P1_20_B2;750;7.0;none;0;2020-07-01;2020-07-16;15.0;Israel;Haifa;0.0;5250.0
409;210;P2;C2;B0;P2_C2_B0;700;2.0;none;0;2020-07-02;2020-08-06;35.0;Japan;Tokyo;0.0;1400.0
410;152;P1;20;B0;P1_20_B0;750;1.0;M1;40000;2020-07-02;2020-10-15;105.0;Germany;Andernach;0.0;40750.0
411;152;P1;20;B1;P1_20_B1;750;1.0;M1;40000;2020-07-02;2020-10-15;105.0;Germany;Andernach;0.0;40750.0
412;152;P1;20;B2;P1_20_B2;750;1.0;M1;40000;2020-07-02;2020-10-15;105.0;Germany;Andernach;0.0;40750.0
